company-phone-number,created-date,violation_date,consumer-city,consumer-state,consumer-area-code,subject,recorded-message-or-robocall,violation-date
3808007960,22/9/2023 08:27,21/9/2023 00:00,,Ohio,937.0,Other,N,
2068289614,22/9/2023 08:27,19/9/2023 14:38,ROANOKE,Virginia,540.0,Other,N,
2482029800,22/9/2023 08:27,20/9/2023 10:30,PLYMOUTH,Michigan,586.0,Other,Y,
3802604972,22/9/2023 08:27,21/9/2023 00:00,,Ohio,937.0,Other,N,
8668779385,22/9/2023 08:28,22/9/2023 08:17,,Florida,772.0,"Calls pretending to be government, businesses, or family and friends",Y,
4352719560,22/9/2023 08:28,19/9/2023 15:43,ROANOKE,Virginia,540.0,Other,N,
9086811154,22/9/2023 08:28,20/9/2023 17:54,Manahawkin,New Jersey,609.0,Other,N,
2012443294,22/9/2023 08:28,19/9/2023 15:43,ROANOKE,Virginia,540.0,Other,N,
6287660387,22/9/2023 08:28,21/9/2023 18:41,Hayes,Virginia,757.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,
6615501419,22/9/2023 08:29,19/9/2023 15:55,ROANOKE,Virginia,540.0,Other,N,
3163342072,22/9/2023 08:30,19/9/2023 16:19,ROANOKE,Virginia,540.0,Other,N,
6096590186,22/9/2023 08:30,20/9/2023 09:21,Manahawkin,New Jersey,609.0,Other,N,
8668779385,22/9/2023 08:30,22/9/2023 08:17,,Florida,772.0,"Calls pretending to be government, businesses, or family and friends",Y,
7132310052,22/9/2023 08:31,21/9/2023 16:30,Dallas,Texas,972.0,Other,N,
5405845872,22/9/2023 08:31,19/9/2023 16:19,ROANOKE,Virginia,540.0,Other,N,
5406981152,22/9/2023 08:32,20/9/2023 08:26,ROANOKE,Virginia,540.0,Other,N,
4752128016,22/9/2023 08:32,22/9/2023 08:25,Falls Church,Virginia,540.0,Other,N,
4193596554,22/9/2023 08:32,21/9/2023 05:31,Ravenna,Ohio,330.0,Other,N,
4345853637,22/9/2023 08:32,22/9/2023 08:31,,Virginia,434.0,Other,Y,
5402343196,22/9/2023 08:33,20/9/2023 09:10,ROANOKE,Virginia,540.0,Other,N,
3808958097,22/9/2023 08:33,22/9/2023 08:25,CLEVELAND,Ohio,380.0,Medical  & prescriptions,Y,
8602178835,22/9/2023 08:33,21/9/2023 15:00,South Windsor,Connecticut,860.0,Vacation  & timeshares,N,
2762653136,22/9/2023 08:33,20/9/2023 09:43,ROANOKE,Virginia,540.0,Other,N,
6183660528,22/9/2023 08:34,20/9/2023 10:12,ROANOKE,Virginia,540.0,Other,N,
4053790994,22/9/2023 08:35,21/9/2023 16:20,Oklahoma City,Oklahoma,405.0,Warranties  & protection plans,N,
2764210040,22/9/2023 08:35,20/9/2023 10:27,ROANOKE,Virginia,540.0,Other,N,
6092489735,22/9/2023 08:35,21/9/2023 17:07,Manahawkin,New Jersey,609.0,Other,N,
2282006483,22/9/2023 08:35,20/9/2023 10:23,ROANOKE,Virginia,540.0,Other,N,
6037132831,22/9/2023 08:37,22/9/2023 08:05,,New Jersey,609.0,No Subject Provided,N,
5403778430,22/9/2023 08:36,20/9/2023 10:36,ROANOKE,Virginia,540.0,Other,N,
7739409838,22/9/2023 08:37,21/9/2023 14:25,,Illinois,847.0,"Energy, solar,  & utilities",N,
6086652183,22/9/2023 08:37,20/9/2023 10:43,ROANOKE,Virginia,540.0,Other,N,
7739409838,22/9/2023 08:37,21/9/2023 14:41,,Illinois,847.0,"Energy, solar,  & utilities",N,
7717725087,22/9/2023 08:38,20/9/2023 11:08,ROANOKE,Virginia,540.0,Other,N,
6308669640,22/9/2023 08:38,20/9/2023 16:31,,Illinois,847.0,"Energy, solar,  & utilities",N,
5408244769,22/9/2023 08:39,20/9/2023 11:16,ROANOKE,Virginia,540.0,Other,N,
6802445793,22/9/2023 08:39,19/9/2023 12:20,,Illinois,847.0,"Calls pretending to be government, businesses, or family and friends",Y,
2762469764,22/9/2023 08:39,20/9/2023 11:46,ROANOKE,Virginia,540.0,Other,N,
2312781678,22/9/2023 08:40,14/9/2023 13:40,,Illinois,847.0,"Calls pretending to be government, businesses, or family and friends",Y,
5409889277,22/9/2023 08:40,20/9/2023 11:51,ROANOKE,Virginia,540.0,Other,N,
5203763121,22/9/2023 08:40,14/9/2023 09:44,,Illinois,847.0,"Calls pretending to be government, businesses, or family and friends",Y,
8482023458,22/9/2023 08:40,22/9/2023 08:23,,New Jersey,732.0,Other,N,
2763838214,22/9/2023 08:41,20/9/2023 00:00,ROANOKE,Virginia,540.0,Other,N,
2405527445,22/9/2023 08:41,22/9/2023 08:29,,Pennsylvania,484.0,Other,N,
9727877231,22/9/2023 08:41,21/9/2023 16:06,Wylie,Texas,972.0,Other,Y,
7192303436,22/9/2023 08:41,20/9/2023 12:56,ROANOKE,Virginia,540.0,Other,N,
2764456418,22/9/2023 08:42,20/9/2023 13:00,ROANOKE,Virginia,540.0,Other,N,
9193301549,22/9/2023 08:43,20/9/2023 13:07,ROANOKE,Virginia,540.0,Other,N,
3162240167,22/9/2023 08:43,21/9/2023 21:00,Bella Vista,Arkansas,316.0,Other,N,
2762463227,22/9/2023 08:44,20/9/2023 13:36,ROANOKE,Virginia,540.0,Other,N,
9727877231,22/9/2023 08:44,21/9/2023 18:42,Wylie,Texas,972.0,Other,Y,
3104091322,22/9/2023 08:44,20/9/2023 13:40,ROANOKE,Virginia,540.0,Other,N,
4137769352,22/9/2023 08:44,20/9/2023 09:45,DERRY,New Hampshire,860.0,Other,Y,
2197021888,22/9/2023 08:45,21/9/2023 08:42,MICHIGAN CITY,Indiana,219.0,Dropped call or no message,Y,
2678297488,22/9/2023 08:45,21/9/2023 17:25,Pittston,Pennsylvania,614.0,Other,N,
8704640402,22/9/2023 08:45,20/9/2023 14:27,ROANOKE,Virginia,540.0,Other,N,
4702797571,22/9/2023 08:45,21/9/2023 10:40,,Maryland,410.0,Dropped call or no message,Y,
7278889278,22/9/2023 08:45,22/9/2023 08:40,Naples,Florida,239.0,Medical  & prescriptions,N,
9124522574,22/9/2023 08:45,22/9/2023 08:44,Lilburn,Georgia,404.0,Charities,Y,
2068289930,22/9/2023 08:46,20/9/2023 14:54,ROANOKE,Virginia,540.0,Other,N,
2192322733,22/9/2023 08:46,21/9/2023 10:54,MICHIGAN CITY,Indiana,219.0,Dropped call or no message,Y,
3808958087,22/9/2023 08:46,22/9/2023 08:25,CLEVELAND,Ohio,216.0,Medical  & prescriptions,Y,
6672185639,22/9/2023 08:46,22/9/2023 08:30,Olney,Maryland,240.0,Charities,N,
5405627995,22/9/2023 08:46,20/9/2023 15:04,ROANOKE,Virginia,540.0,Other,N,
5189146188,22/9/2023 08:47,20/9/2023 15:46,ROANOKE,Virginia,540.0,Other,N,
2193184249,22/9/2023 08:47,21/9/2023 11:01,MICHIGAN CITY,Indiana,219.0,Dropped call or no message,Y,
5402343196,22/9/2023 08:48,20/9/2023 16:01,ROANOKE,Virginia,540.0,Other,N,
8633368844,22/9/2023 08:48,20/9/2023 16:03,ROANOKE,Virginia,540.0,Other,N,
2198721483,22/9/2023 08:48,21/9/2023 11:12,MICHIGAN CITY,Indiana,219.0,Dropped call or no message,Y,
7812029870,22/9/2023 08:48,21/9/2023 18:00,Waltham,Massachusetts,781.0,Other,Y,
8567842220,22/9/2023 08:49,14/9/2023 16:33,BRIGHAM CITY,Utah,609.0,Other,Y,
2537968039,22/9/2023 08:49,20/9/2023 18:13,ROANOKE,Virginia,540.0,Other,N,
6097018802,22/9/2023 08:50,22/9/2023 08:45,,New Jersey,609.0,No Subject Provided,N,
8127544689,22/9/2023 08:49,21/9/2023 12:02,MICHIGAN CITY,Indiana,219.0,Dropped call or no message,Y,
5408109109,22/9/2023 08:50,20/9/2023 18:17,ROANOKE,Virginia,540.0,Other,N,
2165868900,22/9/2023 08:51,21/9/2023 00:00,,Georgia,478.0,No Subject Provided,N,
5862246494,22/9/2023 08:50,21/9/2023 16:47,,Michigan,586.0,Other,Y,
3852437088,22/9/2023 08:50,21/9/2023 17:59,New york,New York,718.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,
8126904557,22/9/2023 08:50,21/9/2023 13:59,MICHIGAN CITY,Indiana,219.0,Dropped call or no message,Y,
5403491131,22/9/2023 08:51,20/9/2023 18:37,ROANOKE,Virginia,540.0,Other,N,
8882413728,22/9/2023 08:51,21/9/2023 20:08,West Chicago,Illinois,630.0,Other,Y,
2707704801,22/9/2023 08:51,21/9/2023 14:18,MICHIGAN CITY,Indiana,219.0,Dropped call or no message,Y,
2525784073,22/9/2023 08:52,22/9/2023 08:24,Skippers,Virginia,434.0,Medical  & prescriptions,Y,
6105268585,22/9/2023 08:52,22/9/2023 08:49,,Pennsylvania,610.0,Dropped call or no message,N,
2197997214,22/9/2023 08:52,21/9/2023 15:14,MICHIGAN CITY,Indiana,219.0,Dropped call or no message,Y,
2165868900,22/9/2023 08:53,20/9/2023 00:00,,Georgia,478.0,No Subject Provided,N,
4122397328,22/9/2023 08:53,20/9/2023 15:59,,Pennsylvania,610.0,Dropped call or no message,N,
5122290517,22/9/2023 08:53,21/9/2023 17:49,,Texas,512.0,Other,Y,
9894801598,22/9/2023 08:53,22/9/2023 09:47,Cass City,Michigan,989.0,"Calls pretending to be government, businesses, or family and friends",N,
2195953874,22/9/2023 08:54,21/9/2023 17:24,MICHIGAN CITY,Indiana,219.0,Dropped call or no message,Y,
6106513649,22/9/2023 08:54,20/9/2023 14:49,,Pennsylvania,610.0,Dropped call or no message,N,
4707459474,22/9/2023 08:56,19/9/2023 00:00,,Georgia,478.0,No Subject Provided,N,
7705132065,22/9/2023 08:55,22/9/2023 08:54,dacula,Georgia,762.0,Other,Y,
7165320369,22/9/2023 08:56,22/9/2023 08:55,Albany,New York,518.0,Other,Y,
8886621013,22/9/2023 08:57,6/9/2023 13:07,ELIZABETH CITY,North Carolina,252.0,Other,N,
8886632669,22/9/2023 08:57,21/9/2023 13:41,Columbia,South Carolina,843.0,Other,N,
7628225096,22/9/2023 08:58,19/9/2023 00:00,,Georgia,478.0,No Subject Provided,N,
9893017634,22/9/2023 08:58,21/9/2023 15:50,,Michigan,989.0,No Subject Provided,N,
9894881572,22/9/2023 08:59,21/9/2023 16:19,,Michigan,989.0,No Subject Provided,N,
employeecalled,22/9/2023 08:59,22/9/2023 12:00,Kansas City,Kansas,913.0,Other,N,
8008957689,22/9/2023 09:00,18/9/2023 00:00,,Georgia,478.0,No Subject Provided,N,
9893401658,22/9/2023 09:00,21/9/2023 16:20,,Michigan,989.0,No Subject Provided,N,
3014094535,22/9/2023 09:00,22/9/2023 08:59,,Maryland,301.0,"Energy, solar,  & utilities",N,
9413668384,22/9/2023 09:00,22/9/2023 08:59,Sarasota,Florida,941.0,Medical  & prescriptions,Y,
5877863537,22/9/2023 09:01,22/9/2023 08:53,Windsor,Ohio,330.0,Other,N,
7403950889,22/9/2023 09:01,21/9/2023 16:05,NARRAGANSETT,Rhode Island,401.0,"Calls pretending to be government, businesses, or family and friends",Y,
2546295220,22/9/2023 09:01,20/9/2023 14:15,Chelsea,Michigan,734.0,Other,Y,
8008957689,22/9/2023 09:02,17/9/2023 00:00,,Georgia,478.0,No Subject Provided,N,
4707649772,22/9/2023 09:02,20/9/2023 18:47,Chelsea,Michigan,734.0,Other,Y,
2405497218,22/9/2023 09:03,22/9/2023 08:55,Stuarts Draft,Virginia,540.0,Medical  & prescriptions,N,
6786217625,22/9/2023 09:04,16/9/2023 00:00,,Georgia,478.0,No Subject Provided,N,
3046351205,22/9/2023 09:03,22/9/2023 21:02,,Ohio,419.0,Other,N,
8447961938,22/9/2023 09:03,21/9/2023 18:22,,Maryland,443.0,"Calls pretending to be government, businesses, or family and friends",Y,
8645350287,22/9/2023 09:03,22/9/2023 09:02,,South Carolina,843.0,No Subject Provided,N,
5173004077,22/9/2023 09:04,21/9/2023 18:46,Chelsea,Michigan,734.0,Other,Y,
4847396911,22/9/2023 09:04,22/9/2023 08:25,sunnyside,New York,914.0,Dropped call or no message,Y,
3464878087,22/9/2023 09:05,21/9/2023 15:31,Middletown,Delaware,302.0,"Calls pretending to be government, businesses, or family and friends",Y,
3472766437,22/9/2023 09:05,22/9/2023 08:50,,New York,347.0,"Calls pretending to be government, businesses, or family and friends",Y,
2393233252,22/9/2023 09:06,22/9/2023 09:00,,Florida,239.0,Other,Y,
6783596565,22/9/2023 09:06,22/9/2023 08:36,sunnyside,New York,914.0,Dropped call or no message,Y,
4706003968,22/9/2023 09:08,20/9/2023 13:52,Pensacola,Florida,678.0,Other,Y,
7867852414,22/9/2023 09:08,22/9/2023 08:25,,Ohio,419.0,Other,N,
2678280100,22/9/2023 09:09,21/9/2023 18:09,,Pennsylvania,267.0,Dropped call or no message,Y,
6788703943,22/9/2023 09:09,20/9/2023 14:40,Pensacola,Florida,678.0,Other,Y,
4706003966,22/9/2023 09:10,21/9/2023 15:40,Pensacola,Florida,678.0,Other,Y,
2153302892,22/9/2023 09:10,22/9/2023 09:07,,Pennsylvania,610.0,Other,Y,
7048039296,22/9/2023 09:11,22/9/2023 09:10,,North Carolina,704.0,Computer  & technical support,Y,
3266972450,22/9/2023 09:12,22/9/2023 07:49,,New York,917.0,Medical  & prescriptions,N,
7863900779,22/9/2023 09:12,22/9/2023 08:00,,Tennessee,615.0,Other,Y,
8283778281,22/9/2023 09:12,22/9/2023 09:04,Swannanoa,North Carolina,828.0,Other,N,
3853421844,22/9/2023 09:12,22/9/2023 09:09,,New York,315.0,Other,Y,
4699422507,22/9/2023 09:12,14/9/2023 13:16,Windermere,Florida,407.0,"Calls pretending to be government, businesses, or family and friends",Y,
8482145670,22/9/2023 09:12,22/9/2023 09:00,,New Jersey,609.0,Warranties  & protection plans,N,
4402731448,22/9/2023 09:13,22/9/2023 09:06,East Palestine,Ohio,330.0,Medical  & prescriptions,N,
8887747955,22/9/2023 09:13,19/9/2023 12:00,Hedgesville,West Virginia,207.0,Other,N,
3155269118,22/9/2023 09:14,21/9/2023 19:43,,South Carolina,843.0,No Subject Provided,N,
4076260696,22/9/2023 09:14,22/9/2023 09:13,Melbourne,Florida,321.0,Vacation  & timeshares,Y,
7278664451,22/9/2023 09:14,22/9/2023 09:10,Bedford,Texas,817.0,Other,N,
9159002468,22/9/2023 09:15,13/9/2023 13:39,Windermere,Florida,407.0,"Calls pretending to be government, businesses, or family and friends",Y,
2342361103,22/9/2023 09:15,22/9/2023 09:10,Toledo,Ohio,419.0,Charities,Y,
9102975724,22/9/2023 09:15,22/9/2023 00:00,Hampstead,North Carolina,910.0,Other,Y,
7572289339,22/9/2023 09:17,22/9/2023 09:04,,Virginia,757.0,Medical  & prescriptions,Y,
4045950702,22/9/2023 09:17,22/9/2023 08:09,,Georgia,404.0,Other,N,
3148888874,22/9/2023 09:17,13/9/2023 11:20,Windermere,Florida,407.0,"Calls pretending to be government, businesses, or family and friends",Y,
5173427273,22/9/2023 09:17,22/9/2023 09:15,east lansing,Michigan,517.0,Dropped call or no message,Y,
3193794131,22/9/2023 09:19,21/9/2023 19:19,,Iowa,319.0,No Subject Provided,N,
2125409125,22/9/2023 09:18,22/9/2023 09:00,,New York,516.0,Other,N,
3392018283,22/9/2023 09:18,22/9/2023 09:09,Amherst,New Hampshire,857.0,"Calls pretending to be government, businesses, or family and friends",Y,
2547371326,22/9/2023 09:19,22/9/2023 08:17,Flower Mound,Texas,214.0,Other,Y,
8573049462,22/9/2023 09:19,22/9/2023 09:17,Valley Stream,New York,516.0,"Calls pretending to be government, businesses, or family and friends",Y,
6028581384,22/9/2023 09:19,22/9/2023 06:11,,Arizona,602.0,Medical  & prescriptions,N,
2166268041,22/9/2023 09:20,22/9/2023 08:15,,Ohio,216.0,No Subject Provided,N,
9102260201,22/9/2023 09:20,22/9/2023 09:15,Apex,North Carolina,919.0,"Calls pretending to be government, businesses, or family and friends",N,
5092902186,22/9/2023 09:21,22/9/2023 09:19,,Florida,904.0,Dropped call or no message,N,
8382220776,22/9/2023 09:21,12/9/2023 16:38,Windermere,Florida,407.0,"Calls pretending to be government, businesses, or family and friends",Y,
5105922658,22/9/2023 09:21,21/9/2023 16:13,Sebastopol,California,917.0,Dropped call or no message,N,
5742777649,22/9/2023 09:21,22/9/2023 09:04,Granger,Indiana,574.0,Other,Y,
7099070972,22/9/2023 09:22,21/9/2023 09:09,Sebastopol,California,917.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,
3522303125,22/9/2023 09:23,22/9/2023 09:16,Spring hill,Florida,727.0,Charities,Y,
7152269965,22/9/2023 09:23,22/9/2023 08:12,Sarasota,Florida,414.0,Medical  & prescriptions,N,
6075235962,22/9/2023 09:24,22/9/2023 09:30,harrison,Michigan,989.0,Medical  & prescriptions,Y,
5135373148,22/9/2023 09:24,21/9/2023 09:20,Copley,Ohio,330.0,Medical  & prescriptions,Y,
2097219642,22/9/2023 09:24,31/8/2023 09:22,Collegeville,Pennsylvania,858.0,Other,Y,
4048681034,22/9/2023 09:24,22/9/2023 09:20,Manassas,Virginia,404.0,Dropped call or no message,N,
8776544250,22/9/2023 09:24,11/9/2023 17:00,Windermere,Florida,407.0,Other,Y,
2697798645,22/9/2023 09:25,22/9/2023 08:22,Lawton,Oklahoma,517.0,"Calls pretending to be government, businesses, or family and friends",Y,
5407951472,22/9/2023 09:25,22/9/2023 08:49,,Georgia,706.0,No Subject Provided,N,
6595000180,22/9/2023 09:25,22/9/2023 09:22,,Florida,352.0,"Calls pretending to be government, businesses, or family and friends",Y,
6072912705,22/9/2023 09:25,21/9/2023 18:00,brockport,New York,585.0,Other,Y,
4703137142,22/9/2023 09:25,1/9/2023 14:34,Collegeville,Pennsylvania,858.0,Other,Y,
3132101692,22/9/2023 09:25,22/9/2023 00:00,Oxford,Michigan,248.0,Other,N,
5317764344,22/9/2023 09:26,22/9/2023 09:03,Silver Spring,Maryland,301.0,Other,Y,
5304445287,22/9/2023 09:26,2/9/2023 13:44,Collegeville,Pennsylvania,858.0,Other,Y,
2014538705,22/9/2023 09:26,18/9/2023 16:45,East Windsor,New Jersey,609.0,Other,Y,
8542371175,22/9/2023 09:27,22/9/2023 09:21,,South Carolina,803.0,No Subject Provided,Y,
2604407707,22/9/2023 09:28,22/9/2023 09:19,,Michigan,989.0,No Subject Provided,N,
4343051607,22/9/2023 09:28,22/9/2023 09:23,Rockville,Maryland,301.0,Dropped call or no message,Y,
6143212044,22/9/2023 09:29,22/9/2023 09:21,,Ohio,614.0,Dropped call or no message,Y,
2342268555,22/9/2023 09:30,22/9/2023 12:00,Rayland,Ohio,740.0,"Calls pretending to be government, businesses, or family and friends",Y,
6095435047,22/9/2023 09:30,18/9/2023 16:44,East Windsor,New Jersey,609.0,No Subject Provided,Y,
4106004374,22/9/2023 09:30,22/9/2023 09:26,,Maryland,410.0,Dropped call or no message,Y,
8508282918,22/9/2023 09:30,11/9/2023 13:39,Windermere,Florida,407.0,"Calls pretending to be government, businesses, or family and friends",Y,
8433510053,22/9/2023 09:30,22/9/2023 09:26,Hartsville,South Carolina,843.0,Dropped call or no message,N,
9544002869,22/9/2023 09:30,22/9/2023 08:00,Coral Springs,Florida,954.0,Other,Y,
8646691891,22/9/2023 09:31,22/9/2023 09:08,,South Carolina,803.0,No Subject Provided,Y,
6465533447,22/9/2023 09:31,21/9/2023 12:22,,Maryland,410.0,Dropped call or no message,Y,
3465095946,22/9/2023 09:32,22/9/2023 09:30,,Massachusetts,617.0,Other,Y,
4472071708,22/9/2023 09:32,22/9/2023 09:29,Trenton,Michigan,734.0,"Calls pretending to be government, businesses, or family and friends",Y,
7262450066,22/9/2023 09:32,22/9/2023 08:30,AUSTIN,Texas,512.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,
8038847660,22/9/2023 09:32,22/9/2023 09:06,Hartsville,South Carolina,843.0,Dropped call or no message,N,
852383467,22/9/2023 09:32,20/9/2023 10:04,,Ohio,330.0,Dropped call or no message,Y,
8508282917,22/9/2023 09:33,11/9/2023 10:33,Windermere,Florida,407.0,"Calls pretending to be government, businesses, or family and friends",Y,
2148866999,22/9/2023 09:33,22/9/2023 00:00,San Francisco,California,760.0,"Calls pretending to be government, businesses, or family and friends",N,
5407656109,22/9/2023 09:34,22/9/2023 09:30,Boones Mill,Virginia,540.0,Other,Y,
6098553165,22/9/2023 09:34,18/9/2023 15:36,East Windsor,New Jersey,609.0,No Subject Provided,Y,
2202150502,22/9/2023 09:34,22/9/2023 09:30,,Ohio,614.0,Other,Y,
6106032845,22/9/2023 09:34,22/9/2023 09:33,HARLEYSVILLE,Pennsylvania,215.0,Medical  & prescriptions,Y,
8019977789,22/9/2023 09:35,21/9/2023 21:29,Lafayette,Indiana,765.0,Other,N,
6143391731,22/9/2023 09:35,22/9/2023 09:31,,Ohio,614.0,Other,Y,
4699362145,22/9/2023 09:35,22/9/2023 19:48,,Texas,817.0,"Calls pretending to be government, businesses, or family and friends",N,
8508282890,22/9/2023 09:35,11/9/2023 09:57,Windermere,Florida,407.0,"Calls pretending to be government, businesses, or family and friends",Y,
2162002932,22/9/2023 09:35,22/9/2023 09:29,,Ohio,614.0,Other,Y,
3307656689,22/9/2023 09:35,20/9/2023 13:49,,Ohio,330.0,Dropped call or no message,Y,
3023605547,22/9/2023 09:35,22/9/2023 09:33,Lafayette,Indiana,765.0,Other,N,
7044228084,22/9/2023 09:36,22/9/2023 18:00,,North Carolina,336.0,Other,N,
6143391737,22/9/2023 09:36,22/9/2023 09:00,,Ohio,614.0,Other,Y,
4055776906,22/9/2023 09:37,22/9/2023 08:10,,Oklahoma,405.0,No Subject Provided,N,
2315359336,22/9/2023 09:37,22/9/2023 09:28,Wyandotte,Michigan,734.0,Charities,Y,
5305843020,22/9/2023 09:37,22/9/2023 09:35,Pasadena,Maryland,410.0,Other,Y,
3522306117,22/9/2023 09:37,20/9/2023 15:21,,Ohio,330.0,Dropped call or no message,Y,
5594229121,22/9/2023 09:37,22/9/2023 08:00,,Ohio,513.0,No Subject Provided,N,
8508282821,22/9/2023 09:38,8/9/2023 15:19,Windermere,Florida,407.0,"Calls pretending to be government, businesses, or family and friends",Y,
8643628906,22/9/2023 09:38,22/9/2023 09:36,Hartsville,South Carolina,843.0,Other,N,
4138539852,22/9/2023 09:38,22/9/2023 09:28,,Massachusetts,774.0,Other,N,
9188337690,22/9/2023 09:39,21/9/2023 12:21,,Oklahoma,918.0,No Subject Provided,N,
5594229121,22/9/2023 09:39,22/9/2023 09:33,,Ohio,513.0,No Subject Provided,N,
7742201312,22/9/2023 09:39,19/9/2023 19:03,,Massachusetts,774.0,"Reducing your debt (credit cards, mortgage, student loans)",N,
3137085514,22/9/2023 09:39,22/9/2023 00:00,Oxford,Michigan,248.0,Other,N,
8508282818,22/9/2023 09:39,8/9/2023 14:20,Windermere,Florida,407.0,"Calls pretending to be government, businesses, or family and friends",Y,
3322823766,22/9/2023 09:40,22/9/2023 09:30,MASSAPEQUA,New York,516.0,Warranties  & protection plans,N,
7079435632,22/9/2023 09:40,22/9/2023 09:34,Collegeville,Pennsylvania,858.0,Other,Y,
8666751682,22/9/2023 09:40,22/9/2023 08:38,Largo,Florida,727.0,"Calls pretending to be government, businesses, or family and friends",N,
7576005656,22/9/2023 09:41,20/9/2023 12:47,Chesterfield,Virginia,804.0,"Reducing your debt (credit cards, mortgage, student loans)",Y,
3302480791,22/9/2023 09:41,21/9/2023 09:26,,Ohio,330.0,Dropped call or no message,Y,
8056222358,22/9/2023 09:41,22/9/2023 08:53,Collegeville,Pennsylvania,858.0,Other,Y,
8508282805,22/9/2023 09:41,7/9/2023 13:48,Windermere,Florida,407.0,"Calls pretending to be government, businesses, or family and friends",Y,
7278196895,22/9/2023 09:41,22/9/2023 09:25,Springhill,Florida,727.0,Other,Y,
6506288463,22/9/2023 09:42,21/9/2023 14:15,Collegeville,Pennsylvania,858.0,Other,Y,
2523852331,22/9/2023 09:42,17/9/2023 12:27,SARASOTA,Florida,941.0,"Calls pretending to be government, businesses, or family and friends",N,
4783956807,22/9/2023 09:42,22/9/2023 15:40,Seneca,South Carolina,770.0,Medical  & prescriptions,N,
5704515950,22/9/2023 09:42,18/9/2023 16:59,Collegeville,Pennsylvania,858.0,Other,Y,
7577716390,22/9/2023 09:43,22/9/2023 09:35,Hampton,Virginia,757.0,Medical  & prescriptions,N,
8775802114,22/9/2023 09:43,21/9/2023 10:22,,Ohio,330.0,Dropped call or no message,Y,
